date,time,temp,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,condition
2023-05-07,10:20,21.1,16.1,0.73,SSW,4.5,0,1016.3,Fair
2023-05-07,10:50,22.2,15,0.64,SSW,5.4,0,1016.3,Fair
2023-05-07,11:20,22.8,16.1,0.65,SW,5.4,0,1016.3,Fair
2023-05-07,11:50,23.9,16.1,0.61,SSW,4,0,1016.3,Fair
2023-05-07,12:20,25,15,0.54,SW,4.5,0,1016.3,Fair
2023-05-07,12:50,26.1,13.9,0.47,WSW,5.4,0,1016.3,Fair
2023-05-07,13:20,26.1,13.9,0.47,WSW,5.4,0,1016.3,Fair
2023-05-07,13:50,26.1,15,0.51,SW,5.4,0,1016.3,Fair
2023-05-07,14:20,25,16.1,0.57,SSW,6.7,0,1016.3,Fair
2023-05-07,14:50,22.8,16.1,0.65,SSW,8,0,1016.3,Fair
2023-05-07,15:20,22.8,16.1,0.65,SSW,7.2,0,1016.3,Fair
2023-05-07,15:50,23.9,16.1,0.61,SSW,7.2,0,1016.3,Fair
2023-05-07,16:20,23.9,16.1,0.61,SSW,7.2,0,1016.3,Fair
2023-05-07,16:50,22.8,16.1,0.65,SSW,8,0,1016.3,Fair
2023-05-07,17:20,22.8,16.1,0.65,SSW,7.2,0,1016.3,Fair
2023-05-07,17:50,23.9,16.1,0.61,SSW,7.2,0,1016.3,Fair
2023-05-07,18:20,23.9,16.1,0.61,SSW,5.4,0,1016.3,Fair
2023-05-07,18:50,22.8,16.1,0.65,SSW,6.3,0,1016.3,Fair
2023-05-07,19:20,23.9,16.1,0.61,SSW,5.4,0,1016.3,Fair
2023-05-07,19:50,22.8,16.1,0.65,SSW,5.8,0,1016.3,Fair
2023-05-07,20:20,22.8,16.1,0.65,SSW,5.8,0,1016.3,Fair
2023-05-07,20:50,22.2,16.1,0.69,SW,4.5,0,1016.3,Fair
2023-05-07,21:20,22.8,15,0.61,SW,4,0,1017.3,Fair
2023-05-07,21:50,23.9,13.9,0.53,SW,5.8,0,1017.3,Fair
2023-05-07,22:20,23.9,12.2,0.47,SW,5.8,0,1018.3,Fair
2023-05-07,22:50,23.9,12.2,0.47,SW,5.4,0,1018.3,Fair
2023-05-07,23:20,22.8,11.1,0.47,SW,5.4,0,1018.3,Fair
2023-05-07,23:50,22.8,11.1,0.47,WSW,3.6,0,1019.3,Fair
2023-05-08,00:20,22.2,13.9,0.6,WNW,0.4,0,1019.3,Fair
2023-05-08,00:50,21.1,15,0.68,N,1.3,0,1019.3,Fair
2023-05-08,01:20,21.1,16.1,0.73,NNE,3.1,0,1019.3,Fair
2023-05-08,01:50,20,16.1,0.78,N,2.7,0,1019.3,Fair
2023-05-08,02:20,20,16.1,0.78,NE,3.1,0,1019.3,Fair
2023-05-08,02:50,18.9,17.2,0.88,NE,4,0,1020.3,Fair
2023-05-08,03:20,18.9,16.1,0.83,NE,3.6,0,1019.3,Fair
2023-05-08,03:50,18.9,17.2,0.88,NE,4,0,1019.3,Fair
2023-05-08,04:20,17.8,16.1,0.88,NE,4.5,0,1019.3,Fair
2023-05-08,04:50,18.9,16.1,0.83,NNE,6.7,0,1019.3,Fair
2023-05-08,05:20,17.8,17.2,0.94,NE,5.4,0,1019.3,Fair
2023-05-08,05:50,18.9,17.2,0.88,NE,1.3,0,1019.3,Fair
2023-05-08,06:50,17.8,17.2,0.94,ENE,1.3,0,1020.3,Fair
2023-05-08,07:20,17.8,17.2,0.94,ENE,2.7,0,1020.3,Mostly Cloudy
2023-05-08,07:50,17.8,17.2,0.94,E,2.7,0,1020.3,Fog
2023-05-08,08:50,17.8,17.8,1,NE,1.3,0,1020.3,Patches of Fog
2023-05-08,08:58,17.8,17.8,1,ENE,1.3,0,1021.3,Patches of Fog
2023-05-08,09:07,17.8,17.8,1,ENE,2.2,0,1021.3,Patches of Fog
2023-05-08,09:20,18.9,17.8,0.94,ENE,2.2,0,1021.3,Patches of Fog
2023-05-08,09:50,18.9,17.8,0.94,ENE,2.7,0,1021.3,Patches of Fog
2023-05-08,10:20,18.9,17.8,0.94,NE,1.3,0,1021.3,Patches of Fog
2023-05-08,10:38,18.9,17.8,0.94,NE,2.7,0,1021.3,Patches of Fog
2023-05-08,10:50,18.9,17.8,0.94,NE,2.7,0,1021.3,Patches of Fog
2023-05-08,11:02,20,17.8,0.88,E,3.1,0,1021.3,Mostly Cloudy
2023-05-08,11:20,18.9,17.2,0.88,E,3.1,0,1021.3,Mostly Cloudy
2023-05-08,11:50,20,17.8,0.88,ENE,3.1,0,1021.3,Mostly Cloudy
2023-05-08,12:20,21.1,17.2,0.78,ENE,3.1,0,1022.4,Mostly Cloudy
2023-05-08,12:50,21.1,17.2,0.78,ENE,3.6,0,1022.4,Partly Cloudy
2023-05-08,13:20,21.1,17.2,0.78,E,3.6,0,1021.3,Partly Cloudy
2023-05-08,13:50,21.1,17.2,0.78,E,4.5,0,1021.3,Partly Cloudy
2023-05-08,14:20,21.1,17.2,0.78,E,5.4,0,1021.3,Mostly Cloudy
2023-05-08,14:50,21.1,17.2,0.78,E,4.5,0,1021.3,Mostly Cloudy
2023-05-08,15:20,20,17.2,0.83,ENE,4,0,1020.3,Mostly Cloudy
2023-05-08,15:50,20,17.2,0.83,ENE,3.6,0,1020.3,Fair
2023-05-08,16:20,21.1,17.2,0.78,ENE,3.1,0,1020.3,Fair
2023-05-08,16:50,20,17.2,0.83,E,3.6,0,1020.3,Fair
2023-05-08,17:20,21.1,17.2,0.78,ENE,3.1,0,1020.3,Fair
2023-05-08,17:50,21.1,17.2,0.78,E,3.1,0,1019.3,Fair
2023-05-08,18:20,22.2,17.2,0.73,E,2.2,0,1020.3,Fair
2023-05-08,18:50,22.8,17.2,0.69,E,1.3,0,1019.3,Fair
2023-05-08,19:20,23.9,17.2,0.65,WNW,0.9,0,1019.3,Fair
2023-05-08,19:50,22.8,17.2,0.69,W,0.9,0,1019.3,Fair
2023-05-08,20:20,22.8,16.1,0.65,NNW,0.9,0,1019.3,Fair
2023-05-08,20:50,22.2,17.2,0.73,NNE,0.4,0,1019.3,Fair
2023-05-08,21:20,22.2,17.2,0.73,SE,0.9,0,1019.3,Fair
2023-05-08,21:50,21.1,17.2,0.78,NNW,0.4,0,1019.3,Fair
2023-05-08,22:20,21.1,17.2,0.78,NNE,0.4,0,1019.3,Fair
2023-05-08,22:50,18.9,17.2,0.88,W,2.2,0,1019.3,Fair
2023-05-08,23:20,18.9,17.2,0.88,W,3.6,0,1019.3,Fair
2023-05-08,23:50,18.9,17.2,0.88,W,4,0,1019.3,Fair
2023-05-09,00:20,20,17.2,0.83,W,4,0,1019.3,Fair
2023-05-09,00:50,21.1,16.1,0.73,WSW,4,0,1019.3,Fair
2023-05-09,01:20,22.8,13.9,0.57,SW,4.5,0,1019.3,Fair
2023-05-09,01:50,23.9,12.8,0.5,WSW,4.5,0,1019.3,Fair
2023-05-09,02:20,22.8,12.8,0.53,WSW,5.4,0,1018.3,Fair
2023-05-09,02:50,22.8,12.8,0.53,WSW,4,0,1018.3,Fair
2023-05-09,03:20,22.2,12.8,0.57,W,3.1,0,1018.3,Fair
2023-05-09,03:50,21.1,13.9,0.64,W,2.2,0,1018.3,Fair
2023-05-09,04:20,17.8,17.2,0.94,ENE,3.6,0,1018.3,Fair
2023-05-09,04:50,17.8,17.2,0.94,ENE,3.1,0,1018.3,Mist
2023-05-09,05:20,18.9,17.2,0.88,ENE,2.7,0,1018.3,Mostly Cloudy
2023-05-09,05:50,18.9,17.2,0.88,ENE,2.2,0,1018.3,Fair
2023-05-09,06:50,18.9,17.8,0.94,ESE,0.9,0,1018.3,Patches of Fog
2023-05-09,07:50,17.8,17.8,1,E,0.4,0,1018.3,Patches of Fog
2023-05-09,08:03,17.8,17.2,0.94,E,0.4,0,1018.3,Fog
2023-05-09,08:50,17.2,16.1,0.94,ENE,1.3,0,1018.3,Fog
2023-05-09,09:15,17.2,17.2,1,E,2.7,0,1018.3,Patches of Fog
2023-05-09,09:20,17.2,17.2,1,E,2.7,0,1019.3,Partial Fog
2023-05-09,09:50,17.2,16.1,0.94,ENE,0.9,0,1018.3,Partial Fog
2023-05-09,10:02,17.8,17.2,0.94,ENE,0.9,0,1018.3,Partial Fog
2023-05-09,10:20,17.8,16.1,0.88,E,1.3,0,1018.3,Patches of Fog
2023-05-09,10:50,17.8,16.1,0.88,E,3.1,0,1019.3,Partial Fog
2023-05-09,11:10,17.8,16.1,0.88,E,3.6,0,1019.3,Partial Fog
2023-05-09,11:20,17.8,16.1,0.88,E,3.1,0,1019.3,Light Rain
2023-05-09,11:50,17.8,16.1,0.88,ENE,2.7,0,1018.3,Partial Fog
2023-05-09,12:20,17.8,16.1,0.88,E,2.7,0,1018.3,Partial Fog
2023-05-09,12:50,18.9,16.1,0.83,E,2.7,0,1018.3,Patches of Fog
2023-05-09,13:20,20,16.1,0.78,ENE,3.1,0,1018.3,Partial Fog
2023-05-09,13:50,18.9,16.1,0.83,ENE,3.1,0,1018.3,Partial Fog
2023-05-09,14:20,18.9,16.1,0.83,E,3.1,0,1017.3,Partial Fog
2023-05-09,14:50,21.1,17.2,0.78,ENE,2.7,0,1017.3,Partial Fog
2023-05-09,15:20,22.8,17.2,0.69,E,1.3,0,1017.3,Partial Fog
2023-05-09,15:50,27.8,15,0.45,S,5.4,11.2,1016.3,Patches of Fog
2023-05-09,16:20,30,13.9,0.37,SSW,6.3,0,1016.3,Fair
2023-05-09,16:50,30,13.9,0.37,SSW,5.4,0,1016.3,Fair
2023-05-09,17:20,30,13.9,0.37,SSW,5.4,0,1015.2,Fair
2023-05-09,17:50,27.2,15,0.48,SSW,7.2,0,1015.2,Fair
2023-05-09,18:20,27.8,13.9,0.42,SSW,7.2,0,1015.2,Fair
2023-05-09,18:50,28.9,15,0.42,SSW,5.4,0,1015.2,Fair
2023-05-09,19:20,28.9,13.9,0.4,SSW,4.5,0,1015.2,Fair
2023-05-09,19:50,28.9,13.9,0.4,SW,4,0,1015.2,Fair
2023-05-09,20:20,27.2,15,0.48,SSW,4,0,1015.2,Fair
2023-05-09,20:50,27.2,15,0.48,SW,4.5,0,1015.2,Fair
2023-05-09,21:20,27.2,13.9,0.45,WSW,5.4,0,1015.2,Fair
2023-05-09,21:50,27.2,13.9,0.45,W,6.7,0,1015.2,Fair
2023-05-09,22:20,27.2,13.9,0.45,W,4.5,0,1016.3,Fair
2023-05-09,22:50,26.1,13.9,0.47,W,7.2,0,1016.3,Fair
2023-05-09,23:20,26.1,13.9,0.47,WSW,6.3,0,1016.3,Fair
2023-05-09,23:50,25,13.9,0.5,WSW,5.4,0,1016.3,Fair
2023-05-10,00:20,25,13.9,0.5,WSW,4.5,0,1016.3,Fair
2023-05-10,00:50,25,13.9,0.5,SW,5.8,0,1015.2,Fair
2023-05-10,01:20,25,13.9,0.5,SW,6.3,0,1015.2,Fair
2023-05-10,01:50,25,13.9,0.5,SW,5.4,0,1015.2,Fair
2023-05-10,02:20,25,13.9,0.5,SW,4.5,0,1015.2,Fair
2023-05-10,02:50,25,13.9,0.5,SW,4.5,0,1015.2,Fair
2023-05-10,03:20,23.9,13.9,0.53,SW,4.5,0,1015.2,Fair
2023-05-10,03:50,23.9,13.9,0.53,SW,5.8,0,1014.6,Fair
2023-05-10,04:20,23.9,13.9,0.53,WSW,4.5,0,1014.6,Fair
2023-05-10,04:50,23.9,12.8,0.5,WSW,4.5,0,1014.6,Fair
2023-05-10,05:20,23.9,12.2,0.47,SW,5.4,0,1014.6,Fair
2023-05-10,05:50,22.8,12.2,0.5,SSW,5.4,0,1014.6,Fair
2023-05-10,06:20,22.8,12.8,0.53,SW,5.4,0,1014.6,Fair
2023-05-10,06:50,22.8,12.2,0.5,SW,5.4,0,1015.2,Fair
2023-05-10,07:20,22.2,12.2,0.53,SW,6.3,0,1015.2,Fair
2023-05-10,07:50,21.1,15,0.68,SW,6.7,0,1015.2,Fair
2023-05-10,08:20,22.2,13.9,0.6,SW,6.3,0,1015.2,Fair
2023-05-10,08:50,23.9,12.2,0.47,SSW,2.2,0,1016.3,Fair
2023-05-10,09:20,22.8,12.2,0.5,NNE,3.6,0,1016.3,Fair
2023-05-10,09:50,22.2,17.2,0.73,ENE,5.4,0,1017.3,Fair
2023-05-10,10:20,22.2,16.1,0.69,NE,6.7,0,1017.3,Fair
2023-05-10,10:50,22.2,16.1,0.69,NE,7.6,0,1017.3,Fair
2023-05-10,11:20,22.2,16.1,0.69,NE,8.9,0,1017.3,Fair
2023-05-10,11:50,22.2,16.1,0.69,NE,8,0,1018.3,Fair
2023-05-10,12:20,22.2,16.1,0.69,NE,8,0,1018.3,Fair
2023-05-10,12:50,22.8,16.1,0.65,ENE,7.6,0,1018.3,Fair
2023-05-10,13:20,22.8,16.1,0.65,ENE,7.6,0,1018.3,Fair
2023-05-10,13:50,22.8,16.1,0.65,ENE,6.3,0,1018.3,Fair
2023-05-10,14:20,22.8,16.1,0.65,ENE,5.8,0,1017.3,Fair
2023-05-10,14:50,22.2,16.1,0.69,E,6.3,0,1017.3,Fair
2023-05-10,15:20,22.8,16.1,0.65,ENE,5.8,0,1017.3,Fair
2023-05-10,15:50,22.8,15,0.61,ENE,5.4,0,1017.3,Fair
2023-05-10,16:20,22.8,15,0.61,ENE,4.5,0,1017.3,Fair
2023-05-10,16:50,22.8,15,0.61,ENE,4.5,0,1016.3,Fair
2023-05-10,17:20,22.2,15,0.64,E,4.5,0,1016.3,Fair
2023-05-10,17:50,22.2,15,0.64,E,4.5,0,1016.3,Fair
2023-05-10,18:20,22.2,15,0.64,E,4,0,1016.3,Fair
2023-05-10,18:50,22.2,16.1,0.69,ENE,3.6,0,1015.2,Fair
2023-05-10,19:20,21.1,16.1,0.73,E,3.6,0,1015.2,Fair
2023-05-10,19:50,21.1,16.1,0.73,E,3.1,0,1015.2,Fair
2023-05-10,20:20,21.1,15,0.68,ENE,3.1,0,1015.2,Fair
2023-05-10,20:50,21.1,16.1,0.73,ENE,2.7,0,1015.2,Fair
2023-05-10,21:20,20,15,0.73,ENE,2.7,0,1015.2,Fair
2023-05-10,21:50,20,15,0.73,E,2.7,0,1015.2,Fair
2023-05-10,22:20,20,15,0.73,E,3.6,0,1015.2,Fair
2023-05-10,22:50,20,15,0.73,ENE,2.2,0,1015.2,Fair
2023-05-10,23:20,20,15,0.73,E,2.7,0,1016.3,Fair
2023-05-10,23:50,20,15,0.73,E,2.7,0,1016.3,Fair
2023-05-11,00:20,20,15,0.73,E,2.2,0,1015.2,Fair
2023-05-11,00:50,20,15,0.73,E,2.7,0,1015.2,Fair
2023-05-11,01:20,18.9,15,0.78,ENE,2.2,0,1015.2,Fair
2023-05-11,01:50,18.9,16.1,0.83,NE,2.2,0,1015.2,Fair
2023-05-11,02:20,18.9,15,0.78,ENE,2.7,0,1015.2,Fair
2023-05-11,02:50,18.9,15,0.78,NE,2.7,0,1015.2,Fair
2023-05-11,03:20,18.9,15,0.78,NE,3.1,0,1014.6,Cloudy
2023-05-11,03:50,18.9,15,0.78,NE,2.2,0,1014.6,Cloudy
2023-05-11,04:20,18.9,15,0.78,NE,3.1,0,1014.6,Cloudy
2023-05-11,04:50,18.9,16.1,0.83,NE,3.1,0,1014.6,Cloudy
2023-05-11,05:50,18.9,16.1,0.83,NE,2.2,0,1014.6,Mostly Cloudy
2023-05-11,06:50,17.8,15,0.83,E,2.2,0,1014.6,Mostly Cloudy
2023-05-11,07:50,17.8,16.1,0.88,ENE,2.7,0,1014.6,Mostly Cloudy
2023-05-11,08:20,17.8,16.1,0.88,NE,3.1,0,1014.6,Cloudy
2023-05-11,08:50,18.9,16.1,0.83,NE,2.7,0,1014.6,Mostly Cloudy
2023-05-11,09:20,18.9,16.1,0.83,NE,3.1,0,1014.6,Mostly Cloudy
2023-05-11,09:50,18.9,17.2,0.88,NE,3.6,0,1014.6,Mostly Cloudy
2023-05-11,10:20,20,17.2,0.83,NE,3.6,0,1015.2,Mostly Cloudy
2023-05-11,10:50,20,17.2,0.83,NE,4,0,1015.2,Mostly Cloudy
2023-05-11,11:20,20,17.2,0.83,ENE,4.5,0,1015.2,Partly Cloudy
2023-05-11,11:50,20,17.2,0.83,ENE,4,0,1015.2,Partly Cloudy
2023-05-11,12:20,20,17.2,0.83,ENE,4.5,0,1015.2,Fair
2023-05-11,12:50,21.1,17.2,0.78,E,3.6,0,1015.2,Fair
2023-05-11,13:20,21.1,17.2,0.78,ENE,4,0,1014.6,Fair
2023-05-11,13:50,21.1,17.2,0.78,E,4,0,1014.6,Fair
2023-05-11,14:20,21.1,17.2,0.78,ESE,3.6,0,1014.6,Fair
2023-05-11,14:50,21.1,17.2,0.78,E,3.6,0,1014.6,Fair
2023-05-11,15:20,21.1,17.2,0.78,E,4,0,1014.6,Fair
2023-05-11,15:50,21.1,17.2,0.78,E,4,0,1013.5,Fair
2023-05-11,16:20,21.1,17.2,0.78,E,3.6,0,1013.5,Fair
2023-05-11,16:50,22.2,17.2,0.73,E,3.6,0,1013.5,Fair
2023-05-11,17:20,21.1,17.2,0.78,E,3.6,0,1013.5,Fair
2023-05-11,17:50,22.2,17.2,0.73,E,3.6,0,1012.5,Fair
2023-05-11,18:20,21.1,17.2,0.78,E,3.6,0,1012.5,Fair
2023-05-11,18:50,21.1,17.2,0.78,E,3.1,0,1012.5,Fair
2023-05-11,19:20,20,17.2,0.83,E,3.6,0,1012.5,Fair
2023-05-11,19:50,20,17.2,0.83,E,3.1,0,1012.5,Fair
2023-05-11,20:20,21.1,17.2,0.78,E,4,0,1012.5,Fair
2023-05-11,20:50,21.1,17.2,0.78,E,3.1,0,1012.5,Fair
2023-05-11,21:20,20,17.2,0.83,E,3.1,0,1012.5,Fair
2023-05-11,21:50,20,17.8,0.88,ENE,2.7,0,1012.5,Fair
2023-05-11,22:20,18.9,17.8,0.94,ENE,2.7,0,1013.5,Fair
2023-05-11,22:50,18.9,17.8,0.94,NE,1.3,0,1013.5,Fair
2023-05-11,23:20,18.9,17.8,0.94,NE,2.2,0,1013.5,Mostly Cloudy
2023-05-11,23:50,18.9,17.8,0.94,NE,2.2,0,1013.5,Cloudy
2023-05-12,00:20,18.9,17.2,0.88,NE,2.2,0,1013.5,Cloudy
2023-05-12,00:50,18.9,17.8,0.94,NE,2.2,0,1013.5,Cloudy
2023-05-12,01:20,18.9,17.8,0.94,NNE,3.1,0,1013.5,Cloudy
2023-05-12,01:50,18.9,17.8,0.94,NE,4,0,1013.5,Mostly Cloudy
2023-05-12,02:20,18.9,17.2,0.88,NE,5.4,0,1013.5,Mostly Cloudy
2023-05-12,02:50,18.9,17.2,0.88,NE,4,0,1013.5,Cloudy
2023-05-12,03:20,18.9,17.2,0.88,NE,4,0,1013.5,Mostly Cloudy
2023-05-12,03:50,18.9,17.2,0.88,NE,3.1,0,1013.5,Fair
2023-05-12,04:20,17.8,17.2,0.94,ENE,2.2,0,1012.5,Mostly Cloudy
2023-05-12,04:50,17.8,17.2,0.94,NE,2.7,0,1012.5,Mostly Cloudy
2023-05-12,05:20,17.8,17.2,0.94,E,2.2,0,1012.5,Mostly Cloudy
2023-05-12,05:50,17.8,17.2,0.94,NNE,0.9,0,1012.5,Fair
2023-05-12,06:50,17.8,17.2,0.94,E,1.3,0,1012.5,Partly Cloudy
2023-05-12,07:50,17.8,17.2,0.94,ENE,1.3,0,1013.5,Mostly Cloudy
2023-05-12,08:50,18.9,17.2,0.88,ENE,2.2,0,1013.5,Mostly Cloudy
2023-05-12,09:20,18.9,17.2,0.88,NE,3.6,0,1013.5,Mostly Cloudy
2023-05-12,09:50,20,17.2,0.83,NNE,4,0,1013.5,Partly Cloudy
2023-05-12,10:20,20,17.2,0.83,NE,4,0,1013.5,Fair
2023-05-12,10:50,20,17.2,0.83,NE,3.6,0,1013.5,Fair
2023-05-12,11:20,20,17.2,0.83,ENE,4,0,1013.5,Fair
2023-05-12,11:50,21.1,17.2,0.78,ENE,3.6,0,1013.5,Fair
2023-05-12,12:20,21.1,17.2,0.78,NE,3.1,0,1013.5,Fair
2023-05-12,12:50,21.1,16.1,0.73,ENE,3.6,0,1013.5,Fair
2023-05-12,13:20,21.1,16.1,0.73,ENE,3.6,0,1013.5,Fair
2023-05-12,13:50,21.1,16.1,0.73,E,4,0,1012.5,Fair
2023-05-12,14:20,22.2,17.2,0.73,E,3.6,0,1012.5,Fair
2023-05-12,14:50,21.1,17.2,0.78,E,3.6,0,1012.5,Fair
2023-05-12,15:20,22.2,16.1,0.69,E,3.6,0,1012.5,Fair
2023-05-12,15:50,22.8,13.9,0.57,E,4,0,1011.5,Fair
2023-05-12,16:20,22.8,13.9,0.57,E,3.6,0,1011.5,Fair
2023-05-12,16:50,22.8,13.9,0.57,ESE,4,0,1010.5,Fair
2023-05-12,17:20,23.9,12.8,0.5,ESE,4.5,0,1010.5,Fair
2023-05-12,17:50,22.8,12.8,0.53,ESE,3.6,0,1010.5,Fair
2023-05-12,18:20,22.8,13.9,0.57,S,3.1,0,1010.5,Fair
2023-05-12,18:50,22.8,13.9,0.57,SSW,3.6,0,1010.5,Fair
2023-05-12,19:20,22.8,16.1,0.65,S,3.6,0,1009.5,Fair
2023-05-12,19:50,22.8,17.2,0.69,SSW,4.5,0,1009.5,Fair
2023-05-12,20:20,22.8,17.2,0.69,SSW,4,0,1009.5,Fair
2023-05-12,20:50,22.2,16.1,0.69,SSW,4,0,1009.5,Fair
2023-05-12,21:20,22.2,13.9,0.6,SSW,4,0,1010.5,Fair
2023-05-12,21:50,22.2,12.2,0.53,WSW,3.1,0,1010.5,Fair
2023-05-12,22:20,21.1,12.2,0.56,WSW,3.1,0,1010.5,Fair
2023-05-12,22:50,21.1,10,0.49,WSW,3.1,0,1011.5,Fair
2023-05-12,23:20,21.1,8.9,0.46,W,3.1,0,1011.5,Fair
2023-05-12,23:50,20,10,0.52,SSW,0.4,0,1011.5,Fair
2023-05-13,00:20,21.1,10,0.49,E,0.4,0,1011.5,Fair
2023-05-13,00:50,20,10,0.52,NNE,3.6,0,1011.5,Fair
2023-05-13,01:20,18.9,16.1,0.83,ENE,2.7,0,1011.5,Fair
2023-05-13,01:50,18.9,16.1,0.83,ENE,2.2,0,1011.5,Mostly Cloudy
2023-05-13,02:20,18.9,16.1,0.83,NNE,2.2,0,1011.5,Fair
2023-05-13,02:50,18.9,16.1,0.83,NNE,2.7,0,1011.5,Fair
2023-05-13,03:20,17.8,15,0.83,NW,1.3,0,1011.5,Fair
2023-05-13,03:50,17.8,15,0.83,W,1.3,0,1011.5,Fair
2023-05-13,04:20,17.8,15,0.83,NNW,0.4,0,1011.5,Fair
2023-05-13,04:50,18.9,17.2,0.88,NE,3.1,0,1011.5,Cloudy
2023-05-13,05:20,18.9,17.2,0.88,ENE,3.1,0,1011.5,Cloudy
2023-05-13,05:50,17.8,17.2,0.94,NE,2.2,0,1012.5,Mostly Cloudy
2023-05-13,06:50,17.8,16.1,0.88,NNW,0.9,0,1012.5,Partly Cloudy
2023-05-13,07:50,17.8,16.1,0.88,NNE,2.2,0,1013.5,Mostly Cloudy
2023-05-13,08:20,18.9,16.1,0.83,E,8.9,0,1013.5,Cloudy
2023-05-13,08:50,18.9,16.1,0.83,E,6.3,0,1013.5,Light Rain Shower
2023-05-13,09:20,18.9,16.1,0.83,ENE,3.6,8.9,1014.6,Rain Shower
2023-05-13,09:50,17.8,16.1,0.88,ENE,5.8,0,1014.6,Light Rain Shower
2023-05-13,10:01,17.2,15,0.88,ENE,7.2,13.9,1014.6,Rain Shower
2023-05-13,10:07,17.2,15,0.88,ENE,8,13.9,1015.2,Rain Shower
2023-05-13,10:20,17.2,15,0.88,E,7.2,0,1015.2,Light Rain Shower
2023-05-13,10:27,17.8,16.1,0.88,E,7.2,0,1015.2,Light Rain Shower
2023-05-13,10:50,17.8,15,0.83,NE,5.4,0,1015.2,Mostly Cloudy
2023-05-13,11:20,18.9,15,0.78,ENE,6.7,0,1015.2,Mostly Cloudy
